DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2021-Q3,126511.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2021-Q4,126850.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2022-Q1,126399.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2022-Q2,127991.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2022-Q3,128095.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2022-Q4,128132.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2023-Q1,127743.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2023-Q2,128957.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2023-Q3,128739.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2023-Q4,129031.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2024-Q1,128469.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2024-Q2,129609.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2024-Q3,129595.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2024-Q4,129715.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2025-Q1,129487.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 59 years,Total,Euro area – 20 countries (from 2023),2025-Q2,130265.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2005-Q1,123797.4,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2005-Q2,125091.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2005-Q3,125526.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2005-Q4,125816.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2006-Q1,125875.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2006-Q2,127597.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2006-Q3,128222.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2006-Q4,128751.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2007-Q1,128273.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2007-Q2,130191.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2007-Q3,130993.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2007-Q4,131266.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2008-Q1,130598.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2008-Q2,131907.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2008-Q3,132459.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2008-Q4,132019.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2009-Q1,129727.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2009-Q2,130336.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2009-Q3,129739.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2009-Q4,129978.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2010-Q1,128255.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2010-Q2,129331.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2010-Q3,129442.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2010-Q4,129569.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2011-Q1,128595.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2011-Q2,129941.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2011-Q3,129704.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2011-Q4,129405.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2012-Q1,128191.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2012-Q2,129315.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2012-Q3,129384.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2012-Q4,128761.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2013-Q1,127332.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2013-Q2,128651.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2013-Q3,128787.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2013-Q4,128731.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2014-Q1,128532.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2014-Q2,130006.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2014-Q3,130375.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2014-Q4,130382.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2015-Q1,129654.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2015-Q2,131172.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2015-Q3,131882.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2015-Q4,131983.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2016-Q1,131970.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2016-Q2,133346.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2016-Q3,134003.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2016-Q4,133897.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2017-Q1,133302.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2017-Q2,134852.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2017-Q3,135635.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2017-Q4,135591.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2018-Q1,134726.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2018-Q2,136129.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2018-Q3,136810.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2018-Q4,136650.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2019-Q1,136261.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2019-Q2,137402.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2019-Q3,137633.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2019-Q4,138285.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2020-Q1,136187.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2020-Q2,134324.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2020-Q3,135170.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2020-Q4,135843.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2021-Q1,133366.2,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2021-Q2,135749.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2021-Q3,137323.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2021-Q4,137813.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2022-Q1,137507.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2022-Q2,139252.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2022-Q3,139514.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2022-Q4,139751.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2023-Q1,139539.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2023-Q2,141111.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2023-Q3,141052.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2023-Q4,141515.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2024-Q1,141085.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2024-Q2,142549.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2024-Q3,142679.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2024-Q4,142956.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2025-Q1,142867.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 64 years,Total,Euro area – 20 countries (from 2023),2025-Q2,143905.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q1,125446.6,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q2,126737.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q3,127164.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q4,127521.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q1,127551.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q2,129304.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q3,129974.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q4,130521.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q1,130030.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q2,132014.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q3,132885.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q4,133133.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q1,132478.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q2,133816.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q3,134403.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q4,133938.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q1,131640.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q2,132230.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q3,131643.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q4,131951.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2010-Q1,130162.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2010-Q2,131238.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2010-Q3,131311.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2010-Q4,131456.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2011-Q1,130496.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2011-Q2,131901.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2011-Q3,131697.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2011-Q4,131507.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2012-Q1,130287.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2012-Q2,131441.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2012-Q3,131585.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2012-Q4,130958.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2013-Q1,129461.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2013-Q2,130851.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2013-Q3,131092.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2013-Q4,131003.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2014-Q1,130733.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2014-Q2,132327.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2014-Q3,132812.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 25 to 74 years,Total,Euro area – 20 countries (from 2023),2014-Q4,132844.9,,
